timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
1575297955,1575296691,46.94768165122144,8.716941153776574,1612.3264,1659.8604,0.0,0.721112,2.319995,nan,2,88,0,0
1575497651,1575496434,46.94765134361215,8.716957105825347,1611.8209,1659.3553,0.0,0.7211071,2.3200002,nan,2,108,0,0
1575707358,1575706166,46.94761917814722,8.71697167472851,1611.296,1658.8313,0.0,0.7212458,2.3200412,nan,2,129,0,0
1575907155,1575905907,46.947588205535055,8.716983427104351,1610.7959,1658.3315,0.0,0.7212413,2.320046,nan,2,149,0,0
1576107343,1576105649,46.947556934152004,8.71699313955412,1610.2833,1657.8193,0.0,0.7212349,2.3200502,nan,2,167,0,0
1576306817,1576305392,46.94752548262932,8.71700083259433,1609.7478,1657.2847,0.0,0.72121704,2.320052,nan,2,186,0,0
1576506528,1576505135,46.94749383121067,8.717006556078207,1609.1837,1656.7213,0.0,0.72120786,2.3200555,nan,2,206,0,0
1576706502,1576704878,46.94746215813475,8.717010328919057,1608.5906,1656.1296,0.0,0.7211752,2.3200543,nan,2,226,0,0
1576905938,1576904621,46.947430474463985,8.717012186097561,1607.9569,1655.4972,0.0,0.72116625,2.3200572,nan,2,246,0,0
1577105778,1577104365,46.94739889444358,8.717012190744638,1607.2848,1654.8273,0.0,0.72113246,2.3200555,nan,2,10,0,0
1577305518,1577304112,46.94736748261875,8.717010290203424,1606.5851,1654.1301,0.0,0.72110057,2.3200533,nan,2,29,0,0
1577505141,1577503849,46.947336181211675,8.717006297932485,1605.881,1653.4282,0.0,0.7210858,2.3200538,nan,2,49,0,0
1577704872,1577703592,46.94730502957513,8.71700012066872,1605.1956,1652.7452,0.0,0.7210643,2.3200588,nan,2,69,0,0
1577904916,1577903335,46.947274073274805,8.716991796210003,1604.515,1652.0668,0.0,0.7210597,2.3200593,nan,2,89,0,0
1578104370,1578103077,46.947243477560114,8.71698143070809,1603.827,1651.3811,0.0,0.72104657,2.3200576,nan,2,109,0,0
1578304041,1578302820,46.947213263845036,8.716968829989925,1603.1814,1650.7375,0.0,0.7210376,2.3200562,nan,2,129,0,0
1578503776,1578502571,46.94718345060119,8.71695403788122,1602.5769,1650.1343,0.0,0.7210475,2.3200572,nan,2,149,0,0
1578703658,1578702306,46.94715417521025,8.71693744275212,1601.9745,1649.5333,0.0,0.721047,2.320056,nan,2,169,0,0
1578903181,1578902048,46.94712549997491,8.716918962999138,1601.3977,1648.9578,0.0,0.72104686,2.3200545,nan,2,188,0,0
1579102934,1579101791,46.94709747412189,8.716898653303895,1600.8452,1648.4062,0.0,0.7210494,2.320053,nan,2,208,0,0
1579302683,1579301534,46.947070156822846,8.716876674080787,1600.2994,1647.8616,0.0,0.7210521,2.320052,nan,2,228,0,0
1579502514,1579501277,46.94704357387259,8.716853096089716,1599.7776,1647.3406,0.0,0.72105473,2.3200505,nan,2,247,0,0
1579702184,1579701019,46.94701775009986,8.716828141251044,1599.265,1646.8289,0.0,0.72104484,2.3200464,nan,2,10,0,0
1579901893,1579900762,46.946992699872716,8.71680195831547,1598.7365,1646.3009,0.0,0.721046,2.3200448,nan,2,30,0,0
1580101718,1580100504,46.94696844854772,8.716774409793619,1598.2051,1645.7698,0.0,0.7210444,2.3200428,nan,2,50,0,0
1580301689,1580300247,46.94694506274905,8.716745436593866,1597.6958,1645.2606,0.0,0.7210432,2.3200412,nan,2,70,0,0
1580501525,1580499991,46.9469225445281,8.716715203948212,1597.184,1644.7487,0.0,0.7210433,2.3200393,nan,2,90,0,0
1580700948,1580699732,46.94690094300301,8.716683928148708,1596.6531,1644.2185,0.0,0.7210175,2.3200333,nan,2,110,0,0
1580900699,1580899475,46.94688032113153,8.716651427083542,1596.1244,1643.6898,0.0,0.7210152,2.3200321,nan,2,130,0,0
1581100543,1581099217,46.94686072244966,8.716617637638082,1595.6229,1643.188,0.0,0.7210146,2.320031,nan,2,150,0,0
1581300215,1581298960,46.94684214119057,8.716582623330893,1595.157,1642.7216,0.0,0.72101635,2.32003,nan,2,170,0,0
1581499933,1581498702,46.94682449981799,8.716546463353927,1594.7112,1642.275,0.0,0.7210296,2.3200312,nan,2,190,0,0
1581699700,1581698445,46.94680783948594,8.716509529579724,1594.263,1641.8267,0.0,0.7210069,2.3200257,nan,2,210,0,0
1581899575,1581898188,46.94679218901565,8.716471683713536,1593.824,1641.3868,0.0,0.72100735,2.320025,nan,2,230,0,0
1582099108,1582097930,46.94677746263463,8.716433096607156,1593.3617,1640.9241,0.0,0.7210041,2.3200238,nan,2,249,0,0
1582298893,1582297673,46.94676369601816,8.716393845851888,1592.8843,1640.4463,0.0,0.72098863,2.3200207,nan,2,13,0,0
1582498652,1582497415,46.946750985641515,8.716353736070383,1592.4138,1639.9755,0.0,0.72098345,2.32002,nan,2,33,0,0
1582708362,1582707145,46.946738852510045,8.71631087571689,1591.9092,1639.471,0.0,0.72111994,2.320055,nan,2,53,0,0
1582908600,1582906888,46.94672846880693,8.716269422174769,1591.3816,1638.9434,0.0,0.72111326,2.3200548,nan,2,73,0,0
1583107815,1583106630,46.94671938662671,8.716227274847588,1590.8407,1638.4027,0.0,0.7211066,2.3200545,nan,2,92,0,0
1583307574,1583306373,46.94671180206566,8.71618437987483,1590.3331,1637.8955,0.0,0.72109175,2.3200524,nan,2,112,0,0
1583507752,1583506115,46.94670571464233,8.716140746901686,1589.8494,1637.4115,0.0,0.72109467,2.320053,nan,2,132,0,0
1583707028,1583705858,46.946700923309955,8.716096722051933,1589.3541,1636.9169,0.0,0.7210753,2.3200495,nan,2,152,0,0
1583906873,1583905600,46.94669717255117,8.716052401389168,1588.8558,1636.4188,0.0,0.7210663,2.3200486,nan,2,172,0,0
1584107217,1584105343,46.94669405932882,8.716007962578718,1588.3505,1635.9137,0.0,0.721056,2.3200471,nan,2,192,0,0
1584306327,1584305085,46.946691240029224,8.715963430120864,1587.8345,1635.3984,0.0,0.7210319,2.320043,nan,2,212,0,0
1584506231,1584504828,46.94668845577758,8.715918755153387,1587.2972,1634.8612,0.0,0.7210253,2.3200421,nan,2,232,0,0
1584706273,1584704570,46.94668553538248,8.71587402028115,1586.7363,1634.3013,0.0,0.72099227,2.3200357,nan,2,252,0,0
1584905567,1584904313,46.94668227458508,8.715829170616404,1586.1726,1633.7384,0.0,0.72096044,2.3200283,nan,2,16,0,0
1585105421,1585104055,46.946678501443415,8.715784140821453,1585.612,1633.1786,0.0,0.72093904,2.3200219,nan,2,36,0,0
1585305525,1585303798,46.9466741459695,8.715739029790718,1585.0789,1632.646,0.0,0.7209128,2.3200123,nan,2,56,0,0
1585504787,1585503540,46.946669231077635,8.715693923961506,1584.5624,1632.1299,0.0,0.7208948,2.320003,nan,2,76,0,0
1585704516,1585703282,46.946663790250184,8.715648848664438,1584.0679,1631.6355,0.0,0.72088325,2.3199937,nan,2,96,0,0
1585904314,1585903025,46.94665786726262,8.715603786214356,1583.5922,1631.1594,0.0,0.7208906,2.3199875,nan,2,116,0,0
1586103946,1586102767,46.94665155185888,8.715558799332637,1583.1355,1630.7024,0.0,0.7208939,2.31998,nan,2,136,0,0
1586303674,1586302510,46.94664491155323,8.71551391978353,1582.7018,1630.2682,0.0,0.7209017,2.3199735,nan,2,156,0,0
1586503435,1586502252,46.946638088167916,8.715469169485482,1582.262,1629.8279,0.0,0.7209113,2.3199682,nan,2,176,0,0
1586703184,1586701995,46.94663121487813,8.715424645533862,1581.797,1629.3629,0.0,0.7209096,2.3199623,nan,2,196,0,0
1586902977,1586901737,46.94662429285521,8.715380155561904,1581.3256,1628.8909,0.0,0.72092634,2.3199613,nan,2,216,0,0
1587102742,1587101479,46.946617398946415,8.715335660376612,1580.8927,1628.4575,0.0,0.7209334,2.3199592,nan,2,236,0,0
1587302449,1587301222,46.9466106657834,8.715291024905639,1580.5099,1628.0737,0.0,0.7209437,2.3199577,nan,2,255,0,0
1587502226,1587500969,46.94660426023254,8.715246240915397,1580.1577,1627.7203,0.0,0.7209577,2.319957,nan,2,19,0,0
1587702200,1587700706,46.94659829571028,8.71520132228028,1579.831,1627.3922,0.0,0.7209688,2.3199565,nan,2,39,0,0
1587902002,1587900449,46.94659270079068,8.715156261960486,1579.54,1627.0994,0.0,0.72097844,2.3199565,nan,2,59,0,0
1588101496,1588100191,46.946587296873865,8.715111088892291,1579.2996,1626.8568,0.0,0.72098845,2.3199568,nan,2,79,0,0
1588301260,1588299933,46.94658202199936,8.715065943578505,1579.067,1626.6221,0.0,0.7209974,2.3199573,nan,2,99,0,0
1588500996,1588499676,46.94657687191163,8.715020901196391,1578.7922,1626.3456,0.0,0.7209988,2.3199577,nan,2,119,0,0
1588700663,1588699418,46.946571785476095,8.714975996919682,1578.491,1626.0432,0.0,0.7209733,2.3199606,nan,2,139,0,0
1588900438,1588899160,46.94656666547192,8.714931063503597,1578.1877,1625.7385,0.0,0.72096944,2.3199615,nan,2,158,0,0
1589100293,1589098903,46.94656149419597,8.714886152205048,1577.8286,1625.3782,0.0,0.72096354,2.3199623,nan,2,178,0,0
1589299918,1589298645,46.94655629147601,8.714841334383546,1577.3796,1624.9288,0.0,0.72094786,2.3199632,nan,2,198,0,0
1589499672,1589498388,46.94655107631926,8.714796536068224,1576.8663,1624.4156,0.0,0.72092724,2.319964,nan,2,218,0,0
1589709563,1589708117,46.94654558529523,8.714749457292164,1576.3132,1623.8634,0.0,0.721046,2.319993,nan,2,239,0,0
1589909246,1589907859,46.946540302934665,8.714704442303377,1575.7639,1623.3146,0.0,0.72103214,2.3199942,nan,2,3,0,0
1590108949,1590107601,46.94653498193133,8.714659207618116,1575.1763,1622.7277,0.0,0.72101873,2.3199952,nan,2,23,0,0
1590298526,1590297357,46.94652993820577,8.714616125165648,1574.591,1622.1437,0.0,0.72083807,2.3199618,nan,2,42,0,0
1590498255,1590497099,46.9465246002944,8.71457056727335,1573.9692,1621.5231,0.0,0.72083086,2.3199627,nan,2,62,0,0
1590698033,1590696841,46.946519278696705,8.714524894413053,1573.3552,1620.9108,0.0,0.7208073,2.3199594,nan,2,82,0,0
1590897724,1590896583,46.94651395838741,8.714479040250964,1572.7462,1620.303,0.0,0.720801,2.3199584,nan,2,102,0,0
1591107494,1591106313,46.94650838498708,8.714430655174228,1572.0997,1619.6575,0.0,0.7209686,2.3199987,nan,2,123,0,0
1591307405,1591306055,46.94650304838522,8.71438439097022,1571.4938,1619.0527,0.0,0.7209693,2.3199978,nan,2,143,0,0
1591507224,1591505797,46.94649766723901,8.714337859832964,1570.9146,1618.4742,0.0,0.72098607,2.319999,nan,2,163,0,0
1591707248,1591705539,46.94649226110011,8.714291245285217,1570.3638,1617.9244,0.0,0.7209852,2.3199959,nan,2,183,0,0
1591906575,1591905281,46.946486855561794,8.71424448973854,1569.8224,1617.3833,0.0,0.72100854,2.3199973,nan,2,203,0,0
1592106389,1592105023,46.94648145343555,8.71419770023076,1569.2896,1616.8511,0.0,0.7210097,2.3199944,nan,2,223,0,0
1592306228,1592304766,46.94647606954216,8.714150842289124,1568.7734,1616.3353,0.0,0.7210229,2.3199937,nan,2,243,0,0
1592505771,1592504508,46.94647070888968,8.714103961442449,1568.2762,1615.8383,0.0,0.72103745,2.319993,nan,2,7,0,0
1592705616,1592704250,46.94646538760184,8.714057077189056,1567.7821,1615.3445,0.0,0.7210388,2.3199904,nan,2,27,0,0
1592905278,1592904000,46.946460099640234,8.7140102314392,1567.2786,1614.8414,0.0,0.7210381,2.319988,nan,2,47,0,0
1593105091,1593103734,46.946454774129656,8.71396327061963,1566.783,1614.3456,0.0,0.7210589,2.31999,nan,2,67,0,0
1593304872,1593303483,46.946449428770414,8.71391634247299,1566.2721,1613.8352,0.0,0.72105384,2.3199875,nan,2,87,0,0
1593504421,1593503219,46.94644408881215,8.713869437853976,1565.7361,1613.2994,0.0,0.72105604,2.3199873,nan,2,106,0,0
1593704161,1593702961,46.94643873298421,8.713822626512421,1565.1775,1612.7416,0.0,0.721044,2.3199852,nan,2,126,0,0
1593903993,1593902704,46.94643331607154,8.713775840606631,1564.6119,1612.177,0.0,0.7210316,2.3199832,nan,2,146,0,0
1594103612,1594102445,46.94642781865777,8.713728976616432,1564.0442,1611.6101,0.0,0.7210307,2.3199835,nan,2,166,0,0
1594303360,1594302187,46.9464222573459,8.71368216308799,1563.4806,1611.0475,0.0,0.72101927,2.3199816,nan,2,186,0,0
1594503177,1594501930,46.94641663536157,8.713635311074803,1562.9409,1610.5088,0.0,0.72101086,2.3199797,nan,2,206,0,0
1594702831,1594701672,46.94641095970292,8.71358845876898,1562.4299,1609.9985,0.0,0.72099674,2.319976,nan,2,226,0,0
1594902656,1594901414,46.94640524875859,8.713541558029199,1561.9067,1609.4757,0.0,0.7210048,2.319977,nan,2,246,0,0
1595102380,1595101156,46.94639956942614,8.713494585338559,1561.4012,1608.9705,0.0,0.7210018,2.3199759,nan,2,10,0,0
1595302249,1595300898,46.946393925273064,8.713447582255748,1560.9214,1608.4906,0.0,0.721002,2.3199747,nan,2,30,0,0
1595502154,1595500640,46.94638832803185,8.71340058677164,1560.4502,1608.019,0.0,0.7210033,2.3199737,nan,2,50,0,0
1595701769,1595700382,46.94638280302006,8.713353687833104,1559.9691,1607.5378,0.0,0.72099227,2.3199706,nan,2,70,0,0
1595901363,1595900124,46.946377333634146,8.713306780362062,1559.4718,1607.0405,0.0,0.7209902,2.31997,nan,2,90,0,0
1596101148,1596099866,46.946371899701994,8.713259855614224,1558.9575,1606.5264,0.0,0.72098553,2.3199692,nan,2,110,0,0
1596301057,1596299608,46.94636651933735,8.713212911077084,1558.4274,1605.9963,0.0,0.72097903,2.3199687,nan,2,130,0,0
1596500590,1596499350,46.946361154597255,8.713165967353577,1557.8857,1605.4551,0.0,0.72097147,2.3199682,nan,2,150,0,0
1596700391,1596699092,46.94635580417806,8.7131190179611,1557.3481,1604.9182,0.0,0.7209546,2.3199656,nan,2,170,0,0
1596900015,1596898834,46.946350446878846,8.713071952042826,1556.7928,1604.3632,0.0,0.720949,2.3199654,nan,2,190,0,0
1597099774,1597098576,46.946345043864675,8.713024756683671,1556.2213,1603.792,0.0,0.7209422,2.3199654,nan,2,210,0,0
1597299552,1597298318,46.946339608103024,8.712977492287157,1555.6501,1603.2213,0.0,0.7209265,2.3199632,nan,2,230,0,0
1597499206,1597498060,46.946334155580885,8.712930046765722,1555.085,1602.6564,0.0,0.72092414,2.3199632,nan,2,250,0,0
1597699054,1597697802,46.94632867984833,8.712882465597762,1554.5304,1602.1022,0.0,0.720913,2.319961,nan,2,14,0,0
1597898825,1597897544,46.94632318323798,8.712834773004996,1553.979,1601.5508,0.0,0.720915,2.3199613,nan,2,34,0,0
1598108465,1598107273,46.94631739020414,8.71278454896217,1553.3976,1600.9694,0.0,0.72107905,2.3200004,nan,2,55,0,0
1598308399,1598307015,46.9463118795563,8.71273668406185,1552.8458,1600.4178,0.0,0.7210705,2.3199985,nan,2,75,0,0
1598507944,1598506757,46.94630638919794,8.712688713553689,1552.2986,1599.8706,0.0,0.72107446,2.319999,nan,2,95,0,0
1598707696,1598706499,46.94630090993484,8.712640741307535,1551.7753,1599.3478,0.0,0.72105783,2.3199952,nan,2,115,0,0
1598907841,1598906241,46.94629540306932,8.712592681355886,1551.2822,1598.8546,0.0,0.72105837,2.3199937,nan,2,135,0,0
1599107373,1599105983,46.9462898805399,8.712544512371457,1550.7655,1598.3378,0.0,0.72106755,2.3199944,nan,2,155,0,0
1599297294,1599295737,46.946284652067376,8.712498780464227,1550.2545,1597.8271,0.0,0.7225988,2.3203425,nan,2,174,0,0
1599506890,1599505467,46.94627886410051,8.712448112515261,1549.7014,1597.2739,0.0,0.72253174,2.3203394,nan,2,195,0,0
1599706499,1599705208,46.94627331571211,8.712399971058135,1549.1741,1596.7472,0.0,0.72229177,2.3202941,nan,2,215,0,0
1599906308,1599904950,46.946267768127115,8.712351923808809,1548.6519,1596.2253,0.0,0.7220843,2.3202531,nan,2,235,0,0
1600106151,1600104692,46.946262256749755,8.71230394657059,1548.1194,1595.6932,0.0,0.7219043,2.3202164,nan,2,255,0,0
1600305772,1600304434,46.94625679900719,8.71225585667638,1547.5923,1595.1663,0.0,0.7217603,2.3201857,nan,2,19,0,0
1600505474,1600504176,46.94625136937535,8.71220765678964,1547.071,1594.645,0.0,0.72162664,2.3201559,nan,2,39,0,0
1600705310,1600703918,46.94624599255522,8.712159478897568,1546.536,1594.1102,0.0,0.7215099,2.3201296,nan,2,59,0,0
1600904904,1600903669,46.946240615851956,8.712111264607442,1546.0048,1593.5792,0.0,0.7214096,2.3201063,nan,2,79,0,0
1601104699,1601103401,46.94623521003617,8.712062959320555,1545.491,1593.0654,0.0,0.72132605,2.3200853,nan,2,99,0,0
1601304408,1601303144,46.946229780871015,8.712014521026106,1544.9807,1592.555,0.0,0.72126615,2.320076,nan,2,119,0,0
1601504035,1601502885,46.94622434564737,8.711966058821504,1544.4752,1592.0496,0.0,0.72120625,2.3200598,nan,2,139,0,0
1601703778,1601702627,46.946218918911185,8.711917584264596,1543.9575,1591.5321,0.0,0.72115445,2.3200455,nan,2,159,0,0
1601903619,1601902369,46.94621345633845,8.711869076199811,1543.4388,1591.0137,0.0,0.72111046,2.320033,nan,2,179,0,0
1602103264,1602102111,46.94620793542393,8.711820508395952,1542.9031,1590.478,0.0,0.7210827,2.3200243,nan,2,199,0,0
1602303005,1602301852,46.94620235122765,8.711771910602568,1542.3649,1589.9403,0.0,0.72104895,2.320015,nan,2,219,0,0
1602502850,1602501594,46.94619673201857,8.711723347996433,1541.8167,1589.3927,0.0,0.72102016,2.3200068,nan,2,239,0,0
1602702556,1602701336,46.946191156976205,8.711674860777963,1541.2618,1588.839,0.0,0.7209851,2.3199978,nan,2,3,0,0
1602902633,1602901078,46.94618590384314,8.711626203912294,1540.7134,1588.2913,0.0,0.72096664,2.319992,nan,2,22,0,0
1603102391,1603100820,46.94618119615954,8.71157736945439,1540.1595,1587.7382,0.0,0.72095275,2.319987,nan,2,41,0,0
1603301784,1603300561,46.94617718597154,8.711528397098897,1539.5735,1587.1532,0.0,0.7209393,2.3199825,nan,2,61,0,0
1603501531,1603500303,46.9461740080344,8.711479281916342,1538.9413,1586.5225,0.0,0.7209264,2.319978,nan,2,81,0,0
1603701326,1603700045,46.94617181384624,8.71143014259666,1538.2448,1585.8284,0.0,0.7208874,2.31997,nan,2,101,0,0
1603901035,1603899787,46.94617093192302,8.711380787467826,1537.5082,1585.0938,0.0,0.7208754,2.319966,nan,2,121,0,0
1604100783,1604099528,46.94617168803858,8.71133126968513,1536.7687,1584.3569,0.0,0.72085154,2.3199582,nan,2,140,0,0
1604300507,1604299270,46.946174338805385,8.711281658686065,1536.0646,1583.6548,0.0,0.7208577,2.3199534,nan,2,160,0,0
1604500197,1604499012,46.946179003335736,8.711232004412896,1535.4037,1582.9951,0.0,0.7208956,2.319951,nan,2,180,0,0
1604699947,1604698753,46.94618563621184,8.711182622746328,1534.7883,1582.3812,0.0,0.7209344,2.319948,nan,2,200,0,0
1604899705,1604898495,46.94619420203239,8.711133707956895,1534.2103,1581.804,0.0,0.72099376,2.3199477,nan,2,220,0,0
1605109468,1605108224,46.94620526325649,8.711083083400368,1533.6471,1581.241,0.0,0.72123396,2.3199878,nan,2,241,0,0
1605309169,1605307969,46.946217610171296,8.711035819651391,1533.1366,1580.731,0.0,0.7212819,2.319988,nan,2,5,0,0
1605509036,1605507707,46.9462316199806,8.71098955916538,1532.6223,1580.2168,0.0,0.72133446,2.3199916,nan,2,25,0,0
1605698665,1605697462,46.94624634847214,8.710946753472737,1532.1278,1579.7228,0.0,0.72118473,2.3199546,nan,2,44,0,0
1605898337,1605897203,46.94626343213557,8.710902951983085,1531.6256,1579.2206,0.0,0.72121966,2.3199594,nan,2,64,0,0
1606098114,1606096945,46.946281971216926,8.71086045727762,1531.121,1578.716,0.0,0.72124547,2.319965,nan,2,84,0,0
1606297865,1606296687,46.946301786640745,8.71081942644887,1530.6064,1578.2019,0.0,0.72124976,2.3199687,nan,2,104,0,0
1606507769,1606506416,46.9463239768686,8.71077794022212,1530.0594,1577.6552,0.0,0.721434,2.3200142,nan,2,125,0,0
1606707534,1606706157,46.946346298398275,8.710740142476196,1529.5338,1577.1304,0.0,0.72140944,2.320016,nan,2,145,0,0
1606907858,1606905899,46.94636979877912,8.710703972631125,1529.0043,1576.6012,0.0,0.72140574,2.3200219,nan,2,165,0,0
1607106872,1607105640,46.94639440665557,8.710669441141755,1528.4749,1576.0724,0.0,0.7213862,2.3200254,nan,2,184,0,0
1607306735,1607305383,46.946419891352974,8.710636554047051,1527.9274,1575.526,0.0,0.72135055,2.3200266,nan,2,204,0,0
1607506881,1607505124,46.9464460599976,8.710605050444515,1527.3556,1574.9551,0.0,0.7213224,2.3200297,nan,2,224,0,0
1607706117,1607704865,46.94647263524798,8.710574385810224,1526.8094,1574.41,0.0,0.7212793,2.3200302,nan,2,244,0,0
1607905874,1607904607,46.94649942045094,8.710544032099534,1526.3718,1573.972,0.0,0.72124803,2.320031,nan,2,8,0,0
1608106095,1608104348,46.94652612495954,8.710513803992855,1526.0231,1573.6221,0.0,0.7212068,2.3200278,nan,2,28,0,0
1608305376,1608304097,46.946552578199416,8.710483536669104,1525.7068,1573.3041,0.0,0.7211643,2.3200226,nan,2,48,0,0
1608505012,1608503831,46.946578665582706,8.71045299495144,1525.417,1573.012,0.0,0.7211298,2.3200173,nan,2,67,0,0
1608705261,1608703573,46.9466042476861,8.710422079546774,1525.1625,1572.7551,0.0,0.72108614,2.3200085,nan,2,87,0,0
1608904690,1608903315,46.94662928244941,8.710390777190515,1524.9723,1572.5618,0.0,0.72105104,2.3199987,nan,2,107,0,0
1609104222,1609103056,46.94665399980028,8.710359417932455,1524.8617,1572.4473,0.0,0.721028,2.3199887,nan,2,127,0,0
1609304511,1609302798,46.9466786165617,8.71032833222504,1524.8015,1572.3827,0.0,0.72102714,2.319982,nan,2,147,0,0
1609503886,1609502539,46.946703224268475,8.710297772936181,1524.7474,1572.3239,0.0,0.7210212,2.3199747,nan,2,167,0,0
1609703534,1609702281,46.94672792323681,8.710267929012248,1524.658,1572.2297,0.0,0.7210133,2.3199687,nan,2,187,0,0
1609903573,1609902022,46.94675286441846,8.710238946783209,1524.5186,1572.086,0.0,0.7210018,2.3199642,nan,2,207,0,0
1610102984,1610101765,46.946778225112,8.710210946044363,1524.3218,1571.8856,0.0,0.720987,2.3199608,nan,2,227,0,0
1610302786,1610301505,46.9468041873404,8.710183571802773,1524.1252,1571.6855,0.0,0.72096795,2.3199582,nan,2,247,0,0
1610503175,1610501247,46.94683068213703,8.710156302437863,1524.0284,1571.5845,0.0,0.72095776,2.3199563,nan,2,11,0,0
1610702542,1610700988,46.9468572669412,8.71012875805848,1524.019,1571.5702,0.0,0.72094744,2.3199527,nan,2,31,0,0
1610902016,1610900737,46.94688380403992,8.710100623886902,1524.0602,1571.6057,0.0,0.7209528,2.3199513,nan,2,51,0,0
1611102216,1611100471,46.946910179872425,8.710071622532048,1524.0812,1571.6215,0.0,0.7209566,2.3199494,nan,2,71,0,0
1611301608,1611300212,46.946936161318,8.710041394193606,1524.0492,1571.5844,0.0,0.7209465,2.3199449,nan,2,91,0,0
1611501253,1611499953,46.946961402789384,8.7100091493139,1523.9551,1571.486,0.0,0.72094184,2.319941,nan,2,111,0,0
1611701415,1611699695,46.946985165719,8.709974117651292,1523.8628,1571.3894,0.0,0.72093123,2.3199334,nan,2,131,0,0
1611900805,1611899437,46.947006561965004,8.709935645760401,1523.8732,1571.3949,0.0,0.7209538,2.3199267,nan,2,151,0,0
1612100505,1612099178,46.947025080672084,8.709893930458813,1523.9865,1571.5021,0.0,0.7209984,2.3199263,nan,2,171,0,0
1612300110,1612298919,46.94704088282604,8.709849955292595,1524.1205,1571.6299,0.0,0.7210394,2.3199184,nan,2,191,0,0
1612499800,1612498668,46.94705394888362,8.709804288930176,1524.2595,1571.7626,0.0,0.7210934,2.3199148,nan,2,211,0,0
1612699538,1612698402,46.94706375510233,8.7097575442908,1524.4647,1571.9607,0.0,0.7211203,2.3199098,nan,2,231,0,0
1612899650,1612898143,46.94707056160556,8.709710258070235,1524.7117,1572.2008,0.0,0.72117174,2.3199124,nan,2,251,0,0
1613099040,1613097885,46.947074703992435,8.709662997513494,1524.9868,1572.4691,0.0,0.7212152,2.319918,nan,2,15,0,0
1613298778,1613297626,46.947076570693,8.709616258301411,1525.2701,1572.7461,0.0,0.7212443,2.319926,nan,2,35,0,0
1613508578,1613507354,46.94707645555971,8.709568119753595,1525.5684,1573.0383,0.0,0.72143793,2.3199685,nan,2,56,0,0
1613708351,1613707096,46.947074807962906,8.709523388649101,1525.8308,1573.2948,0.0,0.72141594,2.3199751,nan,2,76,0,0
1613908021,1613906837,46.94707205635974,8.709479578448102,1526.0345,1573.4933,0.0,0.7214038,2.3199923,nan,2,96,0,0
1614107869,1614106579,46.94706843471745,8.70943656551688,1526.1774,1573.6316,0.0,0.7213782,2.320002,nan,2,116,0,0
1614307740,1614306320,46.94706410091507,8.709394353064035,1526.263,1573.7131,0.0,0.7213344,2.3200085,nan,2,136,0,0
1614497654,1614496076,46.947059407848045,8.709354812691618,1526.3025,1573.7493,0.0,0.7211299,2.3199759,nan,2,155,0,0
1614697085,1614695815,46.94705389778512,8.70931374247495,1526.301,1573.7449,0.0,0.7210787,2.3199797,nan,2,175,0,0
1614907429,1614905544,46.94704747884674,8.70927095849626,1526.2532,1573.6943,0.0,0.72119933,2.320024,nan,2,196,0,0
1615106553,1615105285,46.947040776244684,8.709230414018997,1526.1584,1573.5974,0.0,0.72116005,2.3200274,nan,2,216,0,0
1615306285,1615305026,46.947033471075194,8.709190017133226,1526.0198,1573.4573,0.0,0.72111183,2.3200276,nan,2,235,0,0
1615506673,1615504768,46.94702545406816,8.70914962352086,1525.8608,1573.2968,0.0,0.7210805,2.3200293,nan,2,254,0,0
1615705771,1615704509,46.947016663097074,8.70910931037611,1525.6992,1573.1337,0.0,0.7210381,2.320026,nan,2,17,0,0
1615905471,1615904250,46.947007059669936,8.709069067652656,1525.5201,1572.9534,0.0,0.7210137,2.3200247,nan,2,37,0,0
1616105902,1616103991,46.946996548792775,8.709028907419373,1525.3374,1572.7697,0.0,0.72099704,2.3200233,nan,2,57,0,0
1616304904,1616303733,46.94698504377633,8.708988921747475,1525.1678,1572.599,0.0,0.7209898,2.320022,nan,2,77,0,0
1616504690,1616503474,46.94697244019566,8.708949221604655,1525.0256,1572.4557,0.0,0.72098935,2.320021,nan,2,97,0,0
1616704876,1616703215,46.946958727248834,8.708909939661531,1524.9088,1572.3376,0.0,0.7209844,2.3200178,nan,2,117,0,0
1616904159,1616902956,46.94694388847399,8.708871221855727,1524.8248,1572.2521,0.0,0.72098714,2.3200154,nan,2,137,0,0
1617103887,1617102698,46.946927896018,8.708833162666565,1524.7778,1572.2032,0.0,0.72099376,2.320013,nan,2,157,0,0
1617304069,1617302439,46.94691075084559,8.708795866219742,1524.757,1572.1802,0.0,0.7210037,2.3200114,nan,2,177,0,0
1617503329,1617502180,46.94689243282107,8.70875937513278,1524.7555,1572.1766,0.0,0.7210269,2.3200119,nan,2,197,0,0
1617703064,1617701921,46.94687304823312,8.708723886390523,1524.7545,1572.1733,0.0,0.72103584,2.3200104,nan,2,216,0,0
1617903339,1617901668,46.94685259461521,8.70868947637842,1524.7589,1572.1754,0.0,0.7210433,2.3200095,nan,2,236,0,0
1618102783,1618101405,46.946831059417306,8.708656293444406,1524.7765,1572.1906,0.0,0.7210514,2.3200085,nan,2,0,0,0
